api_key,app_name,app_store_url,app_details,app_submission_created_at,integrations,integration_count
1476737,xCotton Post Purchase Guard - xCotton:Post Purchase Guard,https://apps.shopify.com/xcotton-free-return,通过Post Purchase Protection，商家可以选择所需要的服务，无论是商家自身的退货解决方案还是面向消费者的运输保障服务。服务功能包括AI智能客服、逆向物流及消费者所购货物的运输保护等。通过多方位的售后服务解决方案，降低卖家退货率，提升客户购物体验，增加客户转化率。...,2025-04-22 02:34:17+00:00,['Shopify Checkout'],1
7696902,BiNDec｜チェックアウトカスタマイズ - BiNDec｜チェックアウトカスタマイズ,https://apps.shopify.com/bindec-checkoutui,BiNDecが開発・提供するチェックアウトの編集ができるShopifyアプリ。購買意欲が最も高まるチェックアウトのシーンでスムーズな購入を促します。,2025-04-22 02:34:25+00:00,['Shopify Checkout'],1
7249436,"17TRACK Order Tracking - 17TRACK Order Tracking - Shopify Tracking App, Order Tracker",https://apps.shopify.com/17track,Boost your Shopify store with the 17TRACK order tracking app. Keep customers informed with branded tracking pages and automated notifications.,2025-04-22 02:34:30+00:00,"['Loox', 'Trustpilot', 'Omnisend', 'Klaviyo', 'Customer Accounts', 'PayPal', 'Shopify Checkout', 'Shopify Flow', 'Judge.me']",9
2039629,GenAI Pipeline - GenAI Pipeline - Track trends and autogenerate blog content.,https://apps.shopify.com/gen-ai-pipeline,Track trending topics and autogenerate blog content with the latest Generative AI models. This app will increase your content marketing productivity 100 fold.,2025-04-22 02:34:36+00:00,"['Google Trends', 'Google Search Console']",2
4886125,Giftman ‑ Gift Wrap & Message - Giftman - Gift Wrap & Message,https://apps.shopify.com/giftman-gift-wrap-message,"Elevate your Shopify store's gifting experience with giftman! Our powerful integration adds a wide range of enhanced gifting features, seamlessly i...",2025-04-22 02:34:42+00:00,['Boosty Cart Drawer Cart Upsell'],1
3127955,Moselle,https://apps.shopify.com/moselle,Moselle is an AI-powered inventory planning solution that helps merchants to figure out how much to order and when.,2025-04-22 02:34:54+00:00,"['Wms', 'Erp', 'Amazon', 'QuickBooks', 'Walmart', 'Xero']",6
6989484,Commentify: Customer Comments - Display customer comments and feedback on blogs and products,https://apps.shopify.com/commentify,"Commentify provides a comments block where customers can post their feedback, reviews, questions, testimonials, add new content under blogs, produc...",2025-04-22 02:35:11+00:00,"['Blogs', 'Courses Plus', 'Shopify Flow']",3
6814883,2Ship Connect - Everything you need to handle every kind of order...,https://apps.shopify.com/2ship-connects,"2Ship is more than your typical online shipping system; it's a full logistics solution that takes care of ALL your shipping needs. 

Connect your S...",2025-04-22 02:35:22+00:00,"['Warehouse Management Systems', 'Erps', 'Retail And Locker Boxes', 'Financial Accounting Solutions', 'Retail Solutions', 'Ecommerce And Marketplaces']",6
4672638,bitApp ‑ Mobile App Builder - bitApp - Free Mobile App Builder for Shopify,https://apps.shopify.com/bitapp-mobile-app-builder,"With bitApp, you can instantly sync your Shopify store’s backend and build your mobile app: zero coding required. Set up in minutes and offer your ...",2025-04-22 02:35:29+00:00,"['Facebook', 'Stamped.Io', 'Yotpo', 'Google', 'Bitlogin']",5
9827513,"Floatify: Social & CTA Buttons - Floatify ‑ CTA, Social Buttons: Phone, Chat, SMS, Whatsapp.",https://apps.shopify.com/floatify,Floatify is known as an improvement of your store. Customers can contact your shop faster with many tools on the same program to increase product sales.,2025-04-22 02:35:38+00:00,"['Viber', 'Messenger', 'WhatsApp', 'Twitter', 'Instagram']",5
2049571,Order Delivery Date Lite - Order Delivery Date Lite,https://apps.shopify.com/order-delivery-date-lite,Order Delivery Date Lite app to select date and time on cart page.,2025-04-22 02:35:47+00:00,['Customer Accounts'],1
7277443,UserLoop Surveys & Feedback - UserLoop - The Shopify Post Purchase Survey App,https://apps.shopify.com/userloop-reviews-feedback,"Collect zero-party data, attribution, feedback and insights directly from customers at every stage of the funnel.  Run surveys at checkout, by email or link.",2025-04-22 02:35:52+00:00,"['Meta', 'Klaviyo', 'Customer Accounts', 'Openai', 'Google Reviews', 'Shopify Checkout', 'Facebook Reviews', 'Truspilot Reviews']",8
7241430,stockinstore Find in Store - stockinstore Find in Store App showing in-store stock levels,https://apps.shopify.com/stockinstore-find-in-store,Show real-time in-store product availability on your website and drive foot-traffic with Find in Store by stockinstore App for Shopify.,2025-04-22 02:51:11+00:00,"['Google Maps', 'Google Business Profile', 'Apple Maps', 'Stockinstore Click & Collect', 'Google Analytics']",5
2541486,"MaxBundle ‑ Product Bundles - MaxBundle: #1 Shopify App for Product Bundle,Upsell,Discount",https://apps.shopify.com/maxbundle-product-bundles,"Boost Shopify sales with MaxBundle! Create product bundles, volume discounts & upsell offers. Increase AOV, reduce cart abandonment. Easy setup, no coding.",2025-04-22 02:51:35+00:00,"['Gempage', 'Shopify Checkout', 'Pagefly', 'Ecomposer']",4
1512159,Segments Analytics by Tresl - Maximize LTV with shopper insights and AI RFM segmentation.,https://apps.shopify.com/segments,"Segments Analytics uncovers profitable segments and keeps your audiences in sync across Klaviyo, Attentive, Google, Meta, Tiktok. Data certified by Shopify Plus",2025-04-22 02:51:45+00:00,"['TikTok', 'Meta', 'Klaviyo', 'Postscript', 'Instagram', 'Google Ads', 'Shopify Flow']",7
5210112,Margaritas.ai - Effortlessly Collect Customer Video Reviews,https://apps.shopify.com/margaritas-ai,Margaritas.ai helps Shopify stores collect high-quality video reviews automatically. Approve or reject submissions easily and boost sales with authentic videos.,2025-04-22 02:51:54+00:00,['Shopify Checkout'],1
6339578,European Fulfillment,https://apps.shopify.com/byrd,byrd is the leading European E-Commerce Fulfillment solution for merchants and d2c brands in Europe. Get access to an international warehouse network.,2025-04-22 02:52:03+00:00,"['Prestashop', 'Amazon', 'Plentymarkets', 'Xentral', 'Channelengine']",5
5297374,Seguno Dynamic Banners - The best banner app for Shopify brands,https://apps.shopify.com/coupon-banner-with-countdown-carousel,"Engage customers, drive conversions, and increase average cart value with coupon banners, rotating announcements, countdown timers, discount tiers, and more.",2025-04-22 02:52:34+00:00,"['Seguno Email Marketing', 'Omnisend', 'Mailchimp', 'Klaviyo', 'Privy', 'Activecampaign']",6
8713214,Customeleon Product Options - Flexibly customize your products like a chamelon,https://apps.shopify.com/customeleon,"This application helps you create unlimited product options. It also encourages buyers to personalize their products, thereby increasing sales. All...",2025-04-22 02:52:42+00:00,['Shopify Checkout'],1
4032542,FineCom Logistics - Integrate your store seemlessly with finecom logistics,https://apps.shopify.com/finecom-connector,Thanks to this app you will be able to communicate effectively with FineCom services even easier. It keeps the order list organized and up to date ...,2025-04-22 03:04:53+00:00,['Finecom Logistics'],1
5865592,"RT: Google Fonts, Custom Fonts - Easy way to add Any Fonts to your store without...",https://apps.shopify.com/font-picker,Everybody wants their site to be unique. They don’t want to be stuck with the standard option like everyone else but express their own style and pe...,2025-04-22 03:05:02+00:00,['Google Fonts'],1
5171849,Infinite Product Options - Let customers specify product options on Shopify orders,https://apps.shopify.com/custom-options,"Infinite options to customize products: add text fields, product bundles, buttons, checkboxes, dropdown menus, date pickers, conditional logic + more.",2025-04-22 03:05:31+00:00,"['Order Printer', 'Mesa', 'Recharge', 'Shopify POS', 'Shopify Checkout', 'Gempages', 'Uploadery']",7
1352782,Adria Translate - Sell in multiple languages using the Adria translation app.,https://apps.shopify.com/translate-2,Adria translate uses the official Shopify API to store all translations directly in Shopify. Therefore your translations persist even if you decide...,2025-04-22 03:06:04+00:00,['Deepl'],1
4766684,Alia: Email & SMS Popups - Beautiful popups that collect email and SMS optins,https://apps.shopify.com/alia,Alia is a popup that converts more shoppers than traditional popups by rewarding them for learning about what makes your brand special. Alia allows...,2025-04-22 03:22:39+00:00,"['Omnisend', 'Klaviyo', 'Sendlane', 'Postscript', 'Shopify Checkout', 'Attentive', 'Yotpo']",7
4397485,Digital Content Sales with DRM - Sell DRM protected digital content,https://apps.shopify.com/digital-content-sales-with-drm-flickrocket,"Sell your digital content from your Shopify shop and prevent illegal sharing while allowing your customer to use virtually any device.

Purchased c...",2025-04-22 03:22:56+00:00,"['Shopify Checkout', 'Flickrocket']",2
2099710,Duoplane - Dropship Automation App - Order Routing + Inventory Syncing,https://apps.shopify.com/duoplane,"With Duoplane, you can completely automate large parts of your dropship processes: order management, catalog updates, invoice payments, and more.",2025-04-22 03:23:46+00:00,"['Shippo', 'Shippingeasy', 'QuickBooks', 'Skuvault', 'Xero', 'Shipstation']",6
3598433,Schema Plus for SEO & JSON‑LD - SchemaPlus: Advanced Schema Markup for SEO & Rich Snippets,https://apps.shopify.com/schema-plus,"Boost SEO with SchemaPlus. Get rich snippets, fix Google errors, and ensure perfect schema installation with 24/7 expert support for higher visibility.",2025-04-22 03:23:58+00:00,"['Growave', 'Stamped.Io', 'Yotpo', 'Okendo', 'Judge.me']",5
1338283,"OSCP Hide Shipping Methods - Hide shipping methods based on Products, Customers & Cart",https://apps.shopify.com/oscp-hide-shipping-methods,"With OSCP Hide Shipping Method, you can easily hide shipping methods at checkout. Customize shipping visibility based on customer tags, product col...",2025-04-22 03:24:06+00:00,['Shopify Checkout'],1
5449819,Socialy Media links Buttons -  Stay connected with your audience! Install our social bar,https://apps.shopify.com/social-media-icons-button-bar,"Make it easy for your customers! Enable one-click follow functionality, allowing users to connect with your social media profiles instantly.",2025-04-22 03:24:34+00:00,"['Footer', 'Facebook And Instagram', 'WhatsApp', 'Whatsapp Chat']",4
5083557,Auto Fulfill - Automatic order fulfillment and Vendor Reports,https://apps.shopify.com/auto-fulfill,Automate Shopify order fulfillment and tracking numbers. Manage your dropship vendors using vendor links.  Integrate custom packing slips with your suppliers.,2025-04-22 03:24:41+00:00,"['Google Sheets', 'Google']",2
8046240,Tariff Support by Intelligems - Add transparency by breaking out tariff charges,https://apps.shopify.com/tariff-support-by-intelligems,We recognize that tariffs can be incredibly painful and completely change the viability of brands.  We believe in transparent pricing - you can sea...,2025-04-22 03:24:49+00:00,['Shopify Checkout'],1
5981173,OneTick Upsell Cross Sell - OneTick Upsell Cross Sell - Grow AOV with smart upselling,https://apps.shopify.com/onetick,OneTick enables Shopify merchants to grow sales by creating customizable add-on checkboxes and triggering product recommendations. Get OneTick for FREE!,2025-04-22 03:25:24+00:00,"['Shopify Checkout', 'Online Store 2.0', 'Pagefly']",3
6801999,PMO: ProtectMyOrder - Elevate customer confidence & generate additional revenue,https://apps.shopify.com/protectmyorder,"ProtectMyOrder enables merchants to upsell premium services at checkout. Sell services such as shipping protection, carbon neutral shipping and fre...",2025-04-22 03:25:43+00:00,"['Klaviyo', 'Rebuy', 'Order Editing', 'Recharge', 'Stockly', 'Shopify Checkout', 'Bundles']",7
4728096,Horse Inventory Management - Horse Inventory Management app for Shopify,https://apps.shopify.com/horse,"FREE TRIAL - Smart purchase orders, easy transfer orders, and quick stock takes. Horse is the inventory management app for busy people.",2025-04-22 03:25:49+00:00,"['Email', 'Pdf', 'Barcode Scanners', 'Csv']",4
8580026,Endear CRM and Clienteling - Best Shopify CRM - Try Endear for Free (Recommended),https://apps.shopify.com/endear,Hyperpersonalized clienteling made easy with Endear to increase sales and grow retention.,2025-04-22 03:25:57+00:00,"['Gladly', 'Klaviyo', 'Shopify POS', 'Shopify Checkout', 'Attentive', 'Zendesk', 'Kustomer', 'Gorgias', 'Shopify Flow']",9
5597642,"Upsell Offer & Cross Sell • EA - Upsell Popup, Cross Sell Pop ups & Upgrade Popups",https://apps.shopify.com/ea-upsell-popups-cross-sell,"Our app uses Shopify AI to recommend upsell, cross-sell, and upgrade products. We offer product page and cart page offers so you can sell more anywhere.",2025-04-22 03:26:18+00:00,['Shopify Checkout'],1
4308214,"BIG Digital Downloads Products - Sell digital product, PDF, license key and eBook with ease",https://apps.shopify.com/digital-download-products,"BIG Digital Downloads Products app helps Shopify merchants sell digital products, digital downloads, codes and game codes, license key, and serial ...",2025-04-22 03:26:46+00:00,"['Zip', 'Digital Download', 'Ebook', 'Customer Accounts', 'Pdf', 'Shopify Checkout', 'Digital Product', 'Upload']",8
2956092,Balikovna,https://apps.shopify.com/balikovna-ceska-posta,Connect Balikovna to your Shopify store in seconds. Send orders to pick-up points without any coding in seconds.,2025-04-22 03:27:00+00:00,"['Česká Pošta', 'Balíkovna', 'Customer Accounts']",3
1539406,CartHook Upsells - CartHook Post Purchase Upsell: Lift AOV with 1Click Checkout,https://apps.shopify.com/post-purchase-offers-carthook,"Enhance your Shopify store with CartHook. Boost AOV and customer satisfaction with easy upsells, custom post-purchase offers, and insightful analytics.",2025-04-22 03:27:10+00:00,"['Customer Accounts', 'Recharge', 'Facebook Pixel', 'Shopify Checkout', 'Shop Pay', 'Google Analytics', 'PayPal']",7
